sample_id,task,anchor,strategy,definition,metric,threshold,threshold_label,observed_horizon,measurement_limit,is_right_censored,availability,interpretation_note,sample_cluster
synthetic_niah_1,niah_single_1,0,attention_weighted_v_ridge_leverage,relative_to_refreshed_sparse_point,refresh_benefit,0.05,0.05,16,16,,sparse_point_only,benefit=5.79176e-05; within_threshold=True; cannot infer maximum validity horizon,niah_single_1::synthetic_niah_1
synthetic_niah_1,niah_single_1,0,attention_weighted_v_ridge_leverage,relative_to_refreshed_sparse_point,refresh_benefit,0.1,0.1,16,16,,sparse_point_only,benefit=5.79176e-05; within_threshold=True; cannot infer maximum validity horizon,niah_single_1::synthetic_niah_1
synthetic_niah_1,niah_single_1,0,attention_weighted_v_ridge_leverage,relative_to_refreshed_sparse_point,refresh_benefit,0.25,0.25,16,16,,sparse_point_only,benefit=5.79176e-05; within_threshold=True; cannot infer maximum validity horizon,niah_single_1::synthetic_niah_1
synthetic_niah_1,niah_single_1,0,future_attention_oracle,relative_to_refreshed_sparse_point,refresh_benefit,0.01,0.01,16,16,,sparse_point_only,benefit=5.85131e-05; within_threshold=True; cannot infer maximum validity horizon,niah_single_1::synthetic_niah_1
synthetic_niah_1,niah_single_1,0,future_attention_oracle,relative_to_refreshed_sparse_point,refresh_benefit,0.05,0.05,16,16,,sparse_point_only,benefit=5.85131e-05; within_threshold=True; cannot infer maximum validity horizon,niah_single_1::synthetic_niah_1
synthetic_niah_1,niah_single_1,0,future_attention_oracle,relative_to_refreshed_sparse_point,refresh_benefit,0.1,0.1,16,16,,sparse_point_only,benefit=5.85131e-05; within_threshold=True; cannot infer maximum validity horizon,niah_single_1::synthetic_niah_1
synthetic_niah_1,niah_single_1,0,future_attention_oracle,relative_to_refreshed_sparse_point,refresh_benefit,0.25,0.25,16,16,,sparse_point_only,benefit=5.85131e-05; within_threshold=True; cannot infer maximum validity horizon,niah_single_1::synthetic_niah_1
synthetic_niah_1,niah_single_1,0,snapkv,relative_to_refreshed_sparse_point,refresh_benefit,0.01,0.01,16,16,,sparse_point_only,benefit=2.58608e-05; within_threshold=True; cannot infer maximum validity horizon,niah_single_1::synthetic_niah_1
synthetic_niah_1,niah_single_1,0,snapkv,relative_to_refreshed_sparse_point,refresh_benefit,0.05,0.05,16,16,,sparse_point_only,benefit=2.58608e-05; within_threshold=True; cannot infer maximum validity horizon,niah_single_1::synthetic_niah_1
synthetic_niah_1,niah_single_1,0,snapkv,relative_to_refreshed_sparse_point,refresh_benefit,0.1,0.1,16,16,,sparse_point_only,benefit=2.58608e-05; within_threshold=True; cannot infer maximum validity horizon,niah_single_1::synthetic_niah_1
synthetic_niah_1,niah_single_1,0,snapkv,relative_to_refreshed_sparse_point,refresh_benefit,0.25,0.25,16,16,,sparse_point_only,benefit=2.58608e-05; within_threshold=True; cannot infer maximum validity horizon,niah_single_1::synthetic_niah_1
synthetic_niah_1,niah_single_1,0,v_ridge_leverage,relative_to_refreshed_sparse_point,refresh_benefit,0.01,0.01,16,16,,sparse_point_only,benefit=4.8384e-05; within_threshold=True; cannot infer maximum validity horizon,niah_single_1::synthetic_niah_1
synthetic_niah_1,niah_single_1,0,v_ridge_leverage,relative_to_refreshed_sparse_point,refresh_benefit,0.05,0.05,16,16,,sparse_point_only,benefit=4.8384e-05; within_threshold=True; cannot infer maximum validity horizon,niah_single_1::synthetic_niah_1
synthetic_niah_1,niah_single_1,0,v_ridge_leverage,relative_to_refreshed_sparse_point,refresh_benefit,0.1,0.1,16,16,,sparse_point_only,benefit=4.8384e-05; within_threshold=True; cannot infer maximum validity horizon,niah_single_1::synthetic_niah_1
synthetic_niah_1,niah_single_1,0,v_ridge_leverage,relative_to_refreshed_sparse_point,refresh_benefit,0.25,0.25,16,16,,sparse_point_only,benefit=4.8384e-05; within_threshold=True; cannot infer maximum validity horizon,niah_single_1::synthetic_niah_1
synthetic_niah_2,niah_single_1,0,attention_weighted_v_ridge_leverage,relative_to_refreshed_sparse_point,refresh_benefit,0.01,0.01,16,16,,sparse_point_only,benefit=6.07961e-06; within_threshold=True; cannot infer maximum validity horizon,niah_single_1::synthetic_niah_2
synthetic_niah_2,niah_single_1,0,attention_weighted_v_ridge_leverage,relative_to_refreshed_sparse_point,refresh_benefit,0.05,0.05,16,16,,sparse_point_only,benefit=6.07961e-06; within_threshold=True; cannot infer maximum validity horizon,niah_single_1::synthetic_niah_2
synthetic_niah_2,niah_single_1,0,attention_weighted_v_ridge_leverage,relative_to_refreshed_sparse_point,refresh_benefit,0.1,0.1,16,16,,sparse_point_only,benefit=6.07961e-06; within_threshold=True; cannot infer maximum validity horizon,niah_single_1::synthetic_niah_2
synthetic_niah_2,niah_single_1,0,attention_weighted_v_ridge_leverage,relative_to_refreshed_sparse_point,refresh_benefit,0.25,0.25,16,16,,sparse_point_only,benefit=6.07961e-06; within_threshold=True; cannot infer maximum validity horizon,niah_single_1::synthetic_niah_2
synthetic_niah_2,niah_single_1,0,future_attention_oracle,relative_to_refreshed_sparse_point,refresh_benefit,0.01,0.01,16,16,,sparse_point_only,benefit=5.84119e-06; within_threshold=True; cannot infer maximum validity horizon,niah_single_1::synthetic_niah_2
synthetic_niah_2,niah_single_1,0,future_attention_oracle,relative_to_refreshed_sparse_point,refresh_benefit,0.05,0.05,16,16,,sparse_point_only,benefit=5.84119e-06; within_threshold=True; cannot infer maximum validity horizon,niah_single_1::synthetic_niah_2
synthetic_niah_2,niah_single_1,0,future_attention_oracle,relative_to_refreshed_sparse_point,refresh_benefit,0.1,0.1,16,16,,sparse_point_only,benefit=5.84119e-06; within_threshold=True; cannot infer maximum validity horizon,niah_single_1::synthetic_niah_2
synthetic_niah_2,niah_single_1,0,future_attention_oracle,relative_to_refreshed_sparse_point,refresh_benefit,0.25,0.25,16,16,,sparse_point_only,benefit=5.84119e-06; within_threshold=True; cannot infer maximum validity horizon,niah_single_1::synthetic_niah_2
synthetic_niah_2,niah_single_1,0,snapkv,relative_to_refreshed_sparse_point,refresh_benefit,0.01,0.01,16,16,,sparse_point_only,benefit=5.84119e-06; within_threshold=True; cannot infer maximum validity horizon,niah_single_1::synthetic_niah_2
synthetic_niah_2,niah_single_1,0,snapkv,relative_to_refreshed_sparse_point,refresh_benefit,0.05,0.05,16,16,,sparse_point_only,benefit=5.84119e-06; within_threshold=True; cannot infer maximum validity horizon,niah_single_1::synthetic_niah_2
synthetic_niah_2,niah_single_1,0,snapkv,relative_to_refreshed_sparse_point,refresh_benefit,0.1,0.1,16,16,,sparse_point_only,benefit=5.84119e-06; within_threshold=True; cannot infer maximum validity horizon,niah_single_1::synthetic_niah_2
synthetic_niah_2,niah_single_1,0,snapkv,relative_to_refreshed_sparse_point,refresh_benefit,0.25,0.25,16,16,,sparse_point_only,benefit=5.84119e-06; within_threshold=True; cannot infer maximum validity horizon,niah_single_1::synthetic_niah_2
synthetic_niah_2,niah_single_1,0,v_ridge_leverage,relative_to_refreshed_sparse_point,refresh_benefit,0.01,0.01,16,16,,sparse_point_only,benefit=5.36436e-06; within_threshold=True; cannot infer maximum validity horizon,niah_single_1::synthetic_niah_2
synthetic_niah_2,niah_single_1,0,v_ridge_leverage,relative_to_refreshed_sparse_point,refresh_benefit,0.05,0.05,16,16,,sparse_point_only,benefit=5.36436e-06; within_threshold=True; cannot infer maximum validity horizon,niah_single_1::synthetic_niah_2
synthetic_niah_2,niah_single_1,0,v_ridge_leverage,relative_to_refreshed_sparse_point,refresh_benefit,0.1,0.1,16,16,,sparse_point_only,benefit=5.36436e-06; within_threshold=True; cannot infer maximum validity horizon,niah_single_1::synthetic_niah_2
synthetic_niah_2,niah_single_1,0,v_ridge_leverage,relative_to_refreshed_sparse_point,refresh_benefit,0.25,0.25,16,16,,sparse_point_only,benefit=5.36436e-06; within_threshold=True; cannot infer maximum validity horizon,niah_single_1::synthetic_niah_2
synthetic_niah_3,niah_single_1,0,attention_weighted_v_ridge_leverage,relative_to_refreshed_sparse_point,refresh_benefit,0.01,0.01,16,16,,sparse_point_only,benefit=9.44878e-05; within_threshold=True; cannot infer maximum validity horizon,niah_single_1::synthetic_niah_3
synthetic_niah_3,niah_single_1,0,attention_weighted_v_ridge_leverage,relative_to_refreshed_sparse_point,refresh_benefit,0.05,0.05,16,16,,sparse_point_only,benefit=9.44878e-05; within_threshold=True; cannot infer maximum validity horizon,niah_single_1::synthetic_niah_3
synthetic_niah_3,niah_single_1,0,attention_weighted_v_ridge_leverage,relative_to_refreshed_sparse_point,refresh_benefit,0.1,0.1,16,16,,sparse_point_only,benefit=9.44878e-05; within_threshold=True; cannot infer maximum validity horizon,niah_single_1::synthetic_niah_3
synthetic_niah_3,niah_single_1,0,attention_weighted_v_ridge_leverage,relative_to_refreshed_sparse_point,refresh_benefit,0.25,0.25,16,16,,sparse_point_only,benefit=9.44878e-05; within_threshold=True; cannot infer maximum validity horizon,niah_single_1::synthetic_niah_3
synthetic_niah_3,niah_single_1,0,future_attention_oracle,relative_to_refreshed_sparse_point,refresh_benefit,0.01,0.01,16,16,,sparse_point_only,benefit=5.98179e-05; within_threshold=True; cannot infer maximum validity horizon,niah_single_1::synthetic_niah_3
synthetic_niah_3,niah_single_1,0,future_attention_oracle,relative_to_refreshed_sparse_point,refresh_benefit,0.05,0.05,16,16,,sparse_point_only,benefit=5.98179e-05; within_threshold=True; cannot infer maximum validity horizon,niah_single_1::synthetic_niah_3
synthetic_niah_3,niah_single_1,0,future_attention_oracle,relative_to_refreshed_sparse_point,refresh_benefit,0.1,0.1,16,16,,sparse_point_only,benefit=5.98179e-05; within_threshold=True; cannot infer maximum validity horizon,niah_single_1::synthetic_niah_3
synthetic_niah_3,niah_single_1,0,future_attention_oracle,relative_to_refreshed_sparse_point,refresh_benefit,0.25,0.25,16,16,,sparse_point_only,benefit=5.98179e-05; within_threshold=True; cannot infer maximum validity horizon,niah_single_1::synthetic_niah_3
synthetic_niah_3,niah_single_1,0,snapkv,relative_to_refreshed_sparse_point,refresh_benefit,0.01,0.01,16,16,,sparse_point_only,benefit=5.62404e-05; within_threshold=True; cannot infer maximum validity horizon,niah_single_1::synthetic_niah_3
synthetic_niah_3,niah_single_1,0,snapkv,relative_to_refreshed_sparse_point,refresh_benefit,0.05,0.05,16,16,,sparse_point_only,benefit=5.62404e-05; within_threshold=True; cannot infer maximum validity horizon,niah_single_1::synthetic_niah_3
synthetic_niah_3,niah_single_1,0,snapkv,relative_to_refreshed_sparse_point,refresh_benefit,0.1,0.1,16,16,,sparse_point_only,benefit=5.62404e-05; within_threshold=True; cannot infer maximum validity horizon,niah_single_1::synthetic_niah_3
synthetic_niah_3,niah_single_1,0,snapkv,relative_to_refreshed_sparse_point,refresh_benefit,0.25,0.25,16,16,,sparse_point_only,benefit=5.62404e-05; within_threshold=True; cannot infer maximum validity horizon,niah_single_1::synthetic_niah_3
synthetic_niah_3,niah_single_1,0,v_ridge_leverage,relative_to_refreshed_sparse_point,refresh_benefit,0.01,0.01,16,16,,sparse_point_only,benefit=5.74313e-05; within_threshold=True; cannot infer maximum validity horizon,niah_single_1::synthetic_niah_3
synthetic_niah_3,niah_single_1,0,v_ridge_leverage,relative_to_refreshed_sparse_point,refresh_benefit,0.05,0.05,16,16,,sparse_point_only,benefit=5.74313e-05; within_threshold=True; cannot infer maximum validity horizon,niah_single_1::synthetic_niah_3
synthetic_niah_3,niah_single_1,0,v_ridge_leverage,relative_to_refreshed_sparse_point,refresh_benefit,0.1,0.1,16,16,,sparse_point_only,benefit=5.74313e-05; within_threshold=True; cannot infer maximum validity horizon,niah_single_1::synthetic_niah_3
synthetic_niah_3,niah_single_1,0,v_ridge_leverage,relative_to_refreshed_sparse_point,refresh_benefit,0.25,0.25,16,16,,sparse_point_only,benefit=5.74313e-05; within_threshold=True; cannot infer maximum validity horizon,niah_single_1::synthetic_niah_3
synthetic_niah_4,niah_single_1,0,attention_weighted_v_ridge_leverage,relative_to_refreshed_sparse_point,refresh_benefit,0.01,0.01,16,16,,sparse_point_only,benefit=0.000110117; within_threshold=True; cannot infer maximum validity horizon,niah_single_1::synthetic_niah_4
synthetic_niah_4,niah_single_1,0,attention_weighted_v_ridge_leverage,relative_to_refreshed_sparse_point,refresh_benefit,0.05,0.05,16,16,,sparse_point_only,benefit=0.000110117; within_threshold=True; cannot infer maximum validity horizon,niah_single_1::synthetic_niah_4
synthetic_niah_4,niah_single_1,0,attention_weighted_v_ridge_leverage,relative_to_refreshed_sparse_point,refresh_benefit,0.1,0.1,16,16,,sparse_point_only,benefit=0.000110117; within_threshold=True; cannot infer maximum validity horizon,niah_single_1::synthetic_niah_4
synthetic_niah_4,niah_single_1,0,attention_weighted_v_ridge_leverage,relative_to_refreshed_sparse_point,refresh_benefit,0.25,0.25,16,16,,sparse_point_only,benefit=0.000110117; within_threshold=True; cannot infer maximum validity horizon,niah_single_1::synthetic_niah_4
synthetic_niah_4,niah_single_1,0,future_attention_oracle,relative_to_refreshed_sparse_point,refresh_benefit,0.01,0.01,16,16,,sparse_point_only,benefit=0.000110594; within_threshold=True; cannot infer maximum validity horizon,niah_single_1::synthetic_niah_4
synthetic_niah_4,niah_single_1,0,future_attention_oracle,relative_to_refreshed_sparse_point,refresh_benefit,0.05,0.05,16,16,,sparse_point_only,benefit=0.000110594; within_threshold=True; cannot infer maximum validity horizon,niah_single_1::synthetic_niah_4
synthetic_niah_4,niah_single_1,0,future_attention_oracle,relative_to_refreshed_sparse_point,refresh_benefit,0.1,0.1,16,16,,sparse_point_only,benefit=0.000110594; within_threshold=True; cannot infer maximum validity horizon,niah_single_1::synthetic_niah_4
synthetic_niah_4,niah_single_1,0,future_attention_oracle,relative_to_refreshed_sparse_point,refresh_benefit,0.25,0.25,16,16,,sparse_point_only,benefit=0.000110594; within_threshold=True; cannot infer maximum validity horizon,niah_single_1::synthetic_niah_4
synthetic_niah_4,niah_single_1,0,snapkv,relative_to_refreshed_sparse_point,refresh_benefit,0.01,0.01,16,16,,sparse_point_only,benefit=6.98375e-05; within_threshold=True; cannot infer maximum validity horizon,niah_single_1::synthetic_niah_4
synthetic_niah_4,niah_single_1,0,snapkv,relative_to_refreshed_sparse_point,refresh_benefit,0.05,0.05,16,16,,sparse_point_only,benefit=6.98375e-05; within_threshold=True; cannot infer maximum validity horizon,niah_single_1::synthetic_niah_4
synthetic_niah_4,niah_single_1,0,snapkv,relative_to_refreshed_sparse_point,refresh_benefit,0.1,0.1,16,16,,sparse_point_only,benefit=6.98375e-05; within_threshold=True; cannot infer maximum validity horizon,niah_single_1::synthetic_niah_4
synthetic_niah_4,niah_single_1,0,snapkv,relative_to_refreshed_sparse_point,refresh_benefit,0.25,0.25,16,16,,sparse_point_only,benefit=6.98375e-05; within_threshold=True; cannot infer maximum validity horizon,niah_single_1::synthetic_niah_4
synthetic_niah_4,niah_single_1,0,v_ridge_leverage,relative_to_refreshed_sparse_point,refresh_benefit,0.01,0.01,16,16,,sparse_point_only,benefit=9.48635e-05; within_threshold=True; cannot infer maximum validity horizon,niah_single_1::synthetic_niah_4
synthetic_niah_4,niah_single_1,0,v_ridge_leverage,relative_to_refreshed_sparse_point,refresh_benefit,0.05,0.05,16,16,,sparse_point_only,benefit=9.48635e-05; within_threshold=True; cannot infer maximum validity horizon,niah_single_1::synthetic_niah_4
synthetic_niah_4,niah_single_1,0,v_ridge_leverage,relative_to_refreshed_sparse_point,refresh_benefit,0.1,0.1,16,16,,sparse_point_only,benefit=9.48635e-05; within_threshold=True; cannot infer maximum validity horizon,niah_single_1::synthetic_niah_4
synthetic_niah_4,niah_single_1,0,v_ridge_leverage,relative_to_refreshed_sparse_point,refresh_benefit,0.25,0.25,16,16,,sparse_point_only,benefit=9.48635e-05; within_threshold=True; cannot infer maximum validity horizon,niah_single_1::synthetic_niah_4
gov_report:0,gov_report,0,attention_weighted_v_ridge_leverage,relative_to_refreshed_sparse_point,refresh_benefit,0.01,0.01,48,48,,sparse_point_only,benefit=0.0041844; within_threshold=True; cannot infer maximum validity horizon,gov_report::gov_report:0
gov_report:0,gov_report,0,attention_weighted_v_ridge_leverage,relative_to_refreshed_sparse_point,refresh_benefit,0.05,0.05,48,48,,sparse_point_only,benefit=0.0041844; within_threshold=True; cannot infer maximum validity horizon,gov_report::gov_report:0
gov_report:0,gov_report,0,attention_weighted_v_ridge_leverage,relative_to_refreshed_sparse_point,refresh_benefit,0.1,0.1,48,48,,sparse_point_only,benefit=0.0041844; within_threshold=True; cannot infer maximum validity horizon,gov_report::gov_report:0
gov_report:0,gov_report,0,attention_weighted_v_ridge_leverage,relative_to_refreshed_sparse_point,refresh_benefit,0.25,0.25,48,48,,sparse_point_only,benefit=0.0041844; within_threshold=True; cannot infer maximum validity horizon,gov_report::gov_report:0
gov_report:0,gov_report,0,future_attention_oracle,relative_to_refreshed_sparse_point,refresh_benefit,0.01,0.01,48,48,,sparse_point_only,benefit=0.00120024; within_threshold=True; cannot infer maximum validity horizon,gov_report::gov_report:0
gov_report:0,gov_report,0,future_attention_oracle,relative_to_refreshed_sparse_point,refresh_benefit,0.05,0.05,48,48,,sparse_point_only,benefit=0.00120024; within_threshold=True; cannot infer maximum validity horizon,gov_report::gov_report:0
gov_report:0,gov_report,0,future_attention_oracle,relative_to_refreshed_sparse_point,refresh_benefit,0.1,0.1,48,48,,sparse_point_only,benefit=0.00120024; within_threshold=True; cannot infer maximum validity horizon,gov_report::gov_report:0
gov_report:0,gov_report,0,future_attention_oracle,relative_to_refreshed_sparse_point,refresh_benefit,0.25,0.25,48,48,,sparse_point_only,benefit=0.00120024; within_threshold=True; cannot infer maximum validity horizon,gov_report::gov_report:0
gov_report:0,gov_report,0,snapkv,relative_to_refreshed_sparse_point,refresh_benefit,0.01,0.01,48,48,,sparse_point_only,benefit=0.00647863; within_threshold=True; cannot infer maximum validity horizon,gov_report::gov_report:0
gov_report:0,gov_report,0,snapkv,relative_to_refreshed_sparse_point,refresh_benefit,0.05,0.05,48,48,,sparse_point_only,benefit=0.00647863; within_threshold=True; cannot infer maximum validity horizon,gov_report::gov_report:0
gov_report:0,gov_report,0,snapkv,relative_to_refreshed_sparse_point,refresh_benefit,0.1,0.1,48,48,,sparse_point_only,benefit=0.00647863; within_threshold=True; cannot infer maximum validity horizon,gov_report::gov_report:0
gov_report:0,gov_report,0,snapkv,relative_to_refreshed_sparse_point,refresh_benefit,0.25,0.25,48,48,,sparse_point_only,benefit=0.00647863; within_threshold=True; cannot infer maximum validity horizon,gov_report::gov_report:0
gov_report:0,gov_report,0,v_ridge_leverage,relative_to_refreshed_sparse_point,refresh_benefit,0.01,0.01,48,48,,sparse_point_only,benefit=0.0189281; within_threshold=False; cannot infer maximum validity horizon,gov_report::gov_report:0
gov_report:0,gov_report,0,v_ridge_leverage,relative_to_refreshed_sparse_point,refresh_benefit,0.05,0.05,48,48,,sparse_point_only,benefit=0.0189281; within_threshold=True; cannot infer maximum validity horizon,gov_report::gov_report:0
gov_report:0,gov_report,0,v_ridge_leverage,relative_to_refreshed_sparse_point,refresh_benefit,0.1,0.1,48,48,,sparse_point_only,benefit=0.0189281; within_threshold=True; cannot infer maximum validity horizon,gov_report::gov_report:0
gov_report:0,gov_report,0,v_ridge_leverage,relative_to_refreshed_sparse_point,refresh_benefit,0.25,0.25,48,48,,sparse_point_only,benefit=0.0189281; within_threshold=True; cannot infer maximum validity horizon,gov_report::gov_report:0
gov_report:1,gov_report,0,attention_weighted_v_ridge_leverage,relative_to_refreshed_sparse_point,refresh_benefit,0.01,0.01,48,48,,sparse_point_only,benefit=0.624731; within_threshold=False; cannot infer maximum validity horizon,gov_report::gov_report:1
gov_report:1,gov_report,0,attention_weighted_v_ridge_leverage,relative_to_refreshed_sparse_point,refresh_benefit,0.05,0.05,48,48,,sparse_point_only,benefit=0.624731; within_threshold=False; cannot infer maximum validity horizon,gov_report::gov_report:1
gov_report:1,gov_report,0,attention_weighted_v_ridge_leverage,relative_to_refreshed_sparse_point,refresh_benefit,0.1,0.1,48,48,,sparse_point_only,benefit=0.624731; within_threshold=False; cannot infer maximum validity horizon,gov_report::gov_report:1
gov_report:1,gov_report,0,attention_weighted_v_ridge_leverage,relative_to_refreshed_sparse_point,refresh_benefit,0.25,0.25,48,48,,sparse_point_only,benefit=0.624731; within_threshold=False; cannot infer maximum validity horizon,gov_report::gov_report:1
gov_report:1,gov_report,0,future_attention_oracle,relative_to_refreshed_sparse_point,refresh_benefit,0.01,0.01,48,48,,sparse_point_only,benefit=0.0119972; within_threshold=False; cannot infer maximum validity horizon,gov_report::gov_report:1
gov_report:1,gov_report,0,future_attention_oracle,relative_to_refreshed_sparse_point,refresh_benefit,0.05,0.05,48,48,,sparse_point_only,benefit=0.0119972; within_threshold=True; cannot infer maximum validity horizon,gov_report::gov_report:1
gov_report:1,gov_report,0,future_attention_oracle,relative_to_refreshed_sparse_point,refresh_benefit,0.1,0.1,48,48,,sparse_point_only,benefit=0.0119972; within_threshold=True; cannot infer maximum validity horizon,gov_report::gov_report:1
gov_report:1,gov_report,0,future_attention_oracle,relative_to_refreshed_sparse_point,refresh_benefit,0.25,0.25,48,48,,sparse_point_only,benefit=0.0119972; within_threshold=True; cannot infer maximum validity horizon,gov_report::gov_report:1
gov_report:1,gov_report,0,snapkv,relative_to_refreshed_sparse_point,refresh_benefit,0.01,0.01,48,48,,sparse_point_only,benefit=0.280827; within_threshold=False; cannot infer maximum validity horizon,gov_report::gov_report:1
gov_report:1,gov_report,0,snapkv,relative_to_refreshed_sparse_point,refresh_benefit,0.05,0.05,48,48,,sparse_point_only,benefit=0.280827; within_threshold=False; cannot infer maximum validity horizon,gov_report::gov_report:1
gov_report:1,gov_report,0,snapkv,relative_to_refreshed_sparse_point,refresh_benefit,0.1,0.1,48,48,,sparse_point_only,benefit=0.280827; within_threshold=False; cannot infer maximum validity horizon,gov_report::gov_report:1
gov_report:1,gov_report,0,snapkv,relative_to_refreshed_sparse_point,refresh_benefit,0.25,0.25,48,48,,sparse_point_only,benefit=0.280827; within_threshold=False; cannot infer maximum validity horizon,gov_report::gov_report:1
gov_report:1,gov_report,0,v_ridge_leverage,relative_to_refreshed_sparse_point,refresh_benefit,0.01,0.01,48,48,,sparse_point_only,benefit=0.896342; within_threshold=False; cannot infer maximum validity horizon,gov_report::gov_report:1
gov_report:1,gov_report,0,v_ridge_leverage,relative_to_refreshed_sparse_point,refresh_benefit,0.05,0.05,48,48,,sparse_point_only,benefit=0.896342; within_threshold=False; cannot infer maximum validity horizon,gov_report::gov_report:1
gov_report:1,gov_report,0,v_ridge_leverage,relative_to_refreshed_sparse_point,refresh_benefit,0.1,0.1,48,48,,sparse_point_only,benefit=0.896342; within_threshold=False; cannot infer maximum validity horizon,gov_report::gov_report:1
gov_report:1,gov_report,0,v_ridge_leverage,relative_to_refreshed_sparse_point,refresh_benefit,0.25,0.25,48,48,,sparse_point_only,benefit=0.896342; within_threshold=False; cannot infer maximum validity horizon,gov_report::gov_report:1
gov_report:2,gov_report,0,attention_weighted_v_ridge_leverage,relative_to_refreshed_sparse_point,refresh_benefit,0.01,0.01,48,48,,sparse_point_only,benefit=-8.34453e-07; within_threshold=True; cannot infer maximum validity horizon,gov_report::gov_report:2
gov_report:2,gov_report,0,attention_weighted_v_ridge_leverage,relative_to_refreshed_sparse_point,refresh_benefit,0.05,0.05,48,48,,sparse_point_only,benefit=-8.34453e-07; within_threshold=True; cannot infer maximum validity horizon,gov_report::gov_report:2
gov_report:2,gov_report,0,attention_weighted_v_ridge_leverage,relative_to_refreshed_sparse_point,refresh_benefit,0.1,0.1,48,48,,sparse_point_only,benefit=-8.34453e-07; within_threshold=True; cannot infer maximum validity horizon,gov_report::gov_report:2
gov_report:2,gov_report,0,attention_weighted_v_ridge_leverage,relative_to_refreshed_sparse_point,refresh_benefit,0.25,0.25,48,48,,sparse_point_only,benefit=-8.34453e-07; within_threshold=True; cannot infer maximum validity horizon,gov_report::gov_report:2
gov_report:2,gov_report,0,future_attention_oracle,relative_to_refreshed_sparse_point,refresh_benefit,0.01,0.01,48,48,,sparse_point_only,benefit=1.31129e-05; within_threshold=True; cannot infer maximum validity horizon,gov_report::gov_report:2
gov_report:2,gov_report,0,future_attention_oracle,relative_to_refreshed_sparse_point,refresh_benefit,0.05,0.05,48,48,,sparse_point_only,benefit=1.31129e-05; within_threshold=True; cannot infer maximum validity horizon,gov_report::gov_report:2
gov_report:2,gov_report,0,future_attention_oracle,relative_to_refreshed_sparse_point,refresh_benefit,0.1,0.1,48,48,,sparse_point_only,benefit=1.31129e-05; within_threshold=True; cannot infer maximum validity horizon,gov_report::gov_report:2
gov_report:2,gov_report,0,future_attention_oracle,relative_to_refreshed_sparse_point,refresh_benefit,0.25,0.25,48,48,,sparse_point_only,benefit=1.31129e-05; within_threshold=True; cannot infer maximum validity horizon,gov_report::gov_report:2
gov_report:2,gov_report,0,snapkv,relative_to_refreshed_sparse_point,refresh_benefit,0.01,0.01,48,48,,sparse_point_only,benefit=8.82108e-05; within_threshold=True; cannot infer maximum validity horizon,gov_report::gov_report:2
gov_report:2,gov_report,0,snapkv,relative_to_refreshed_sparse_point,refresh_benefit,0.05,0.05,48,48,,sparse_point_only,benefit=8.82108e-05; within_threshold=True; cannot infer maximum validity horizon,gov_report::gov_report:2
gov_report:2,gov_report,0,snapkv,relative_to_refreshed_sparse_point,refresh_benefit,0.1,0.1,48,48,,sparse_point_only,benefit=8.82108e-05; within_threshold=True; cannot infer maximum validity horizon,gov_report::gov_report:2
gov_report:2,gov_report,0,snapkv,relative_to_refreshed_sparse_point,refresh_benefit,0.25,0.25,48,48,,sparse_point_only,benefit=8.82108e-05; within_threshold=True; cannot infer maximum validity horizon,gov_report::gov_report:2
gov_report:2,gov_report,0,v_ridge_leverage,relative_to_refreshed_sparse_point,refresh_benefit,0.01,0.01,48,48,,sparse_point_only,benefit=-0.000101176; within_threshold=True; cannot infer maximum validity horizon,gov_report::gov_report:2
gov_report:2,gov_report,0,v_ridge_leverage,relative_to_refreshed_sparse_point,refresh_benefit,0.05,0.05,48,48,,sparse_point_only,benefit=-0.000101176; within_threshold=True; cannot infer maximum validity horizon,gov_report::gov_report:2
gov_report:2,gov_report,0,v_ridge_leverage,relative_to_refreshed_sparse_point,refresh_benefit,0.1,0.1,48,48,,sparse_point_only,benefit=-0.000101176; within_threshold=True; cannot infer maximum validity horizon,gov_report::gov_report:2
gov_report:2,gov_report,0,v_ridge_leverage,relative_to_refreshed_sparse_point,refresh_benefit,0.25,0.25,48,48,,sparse_point_only,benefit=-0.000101176; within_threshold=True; cannot infer maximum validity horizon,gov_report::gov_report:2
gov_report:3,gov_report,0,attention_weighted_v_ridge_leverage,relative_to_refreshed_sparse_point,refresh_benefit,0.01,0.01,48,48,,sparse_point_only,benefit=0.0153412; within_threshold=False; cannot infer maximum validity horizon,gov_report::gov_report:3
gov_report:3,gov_report,0,attention_weighted_v_ridge_leverage,relative_to_refreshed_sparse_point,refresh_benefit,0.05,0.05,48,48,,sparse_point_only,benefit=0.0153412; within_threshold=True; cannot infer maximum validity horizon,gov_report::gov_report:3
gov_report:3,gov_report,0,attention_weighted_v_ridge_leverage,relative_to_refreshed_sparse_point,refresh_benefit,0.1,0.1,48,48,,sparse_point_only,benefit=0.0153412; within_threshold=True; cannot infer maximum validity horizon,gov_report::gov_report:3
gov_report:3,gov_report,0,attention_weighted_v_ridge_leverage,relative_to_refreshed_sparse_point,refresh_benefit,0.25,0.25,48,48,,sparse_point_only,benefit=0.0153412; within_threshold=True; cannot infer maximum validity horizon,gov_report::gov_report:3
gov_report:3,gov_report,0,future_attention_oracle,relative_to_refreshed_sparse_point,refresh_benefit,0.01,0.01,48,48,,sparse_point_only,benefit=-3.82632e-05; within_threshold=True; cannot infer maximum validity horizon,gov_report::gov_report:3
